tuition_in_state_usd,tuition_out_of_state_usd,admission_rate,sat_average,act_midpoint,name,city,state,country,source
18145.0,18145.0,,,,South University-Richmond,Glen Allen,VA,United States,collegescorecard.ed.gov
18145.0,18145.0,,,,South University-Virginia Beach,Virginia Beach,VA,United States,collegescorecard.ed.gov
,,,,,Aveda Institute-Denver,Denver,CO,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Colorado Springs,Colorado Springs,CO,United States,collegescorecard.ed.gov
,,,,,The Salon Professional Academy-Colorado Springs,Colorado Springs,CO,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Delaware,Newark,DE,United States,collegescorecard.ed.gov
,,,,,Fred K Marchman Technical College,New Port Richey,FL,United States,collegescorecard.ed.gov
,,,,,The Salon Professional Academy-Ft Myers,Fort Myers,FL,United States,collegescorecard.ed.gov
,,,,,Universal Spa Training Academy,Downers Grove,IL,United States,collegescorecard.ed.gov
,,,,,The Salon Professional Academy-Evansville,Evansville,IN,United States,collegescorecard.ed.gov
,,,,,Tri County Regional Vocational Technical High School,Franklin,MA,United States,collegescorecard.ed.gov
,,,,,Nova Academy of Cosmetology,Rochester,MN,United States,collegescorecard.ed.gov
,,,,,Maestro College,Dallas,TX,United States,collegescorecard.ed.gov
,,,,,ABC Beauty Academy,Richardson,TX,United States,collegescorecard.ed.gov
,,,,,Salon & Spa Institute,Brownsville,TX,United States,collegescorecard.ed.gov
,,,,,Summit Salon Academy,Tacoma,WA,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Milwaukee,Wauwatosa,WI,United States,collegescorecard.ed.gov
14600.0,14600.0,,,,Touro University Worldwide,Los Alamitos,CA,United States,collegescorecard.ed.gov
20005.0,20005.0,,,,Touro University California,Vallejo,CA,United States,collegescorecard.ed.gov
,,,,,The Chicago School at Washington DC,Washington,DC,United States,collegescorecard.ed.gov
,,,,,Touro University Nevada,Henderson,NV,United States,collegescorecard.ed.gov
13450.0,13450.0,0.92,,,Herzing University-Kenosha,Kenosha,WI,United States,collegescorecard.ed.gov
13450.0,13450.0,0.9306,,,Herzing University-Brookfield,Brookfield,WI,United States,collegescorecard.ed.gov
9654.0,23255.0,0.928,955.0,20.0,Texas A&M University-San Antonio,San Antonio,TX,United States,collegescorecard.ed.gov
,,,,,Fortis Institute,Houston,TX,United States,collegescorecard.ed.gov
,,,,,Southern Careers Institute-Brownsville,Brownsville,TX,United States,collegescorecard.ed.gov
,,,,,Southern Careers Institute-Harlingen,Harlingen,TX,United States,collegescorecard.ed.gov
13920.0,13920.0,,,,Strayer University-Global Region,Washington,DC,United States,collegescorecard.ed.gov
,,,,,Kenneth Shuler School of Cosmetology-Florence,Florence,SC,United States,collegescorecard.ed.gov
14777.0,14777.0,,,,Fortis College-Columbia,Columbia,SC,United States,collegescorecard.ed.gov
,,,,,Ross Medical Education Center-Davison,Davison,MI,United States,collegescorecard.ed.gov
,,,,,Ross Medical Education Center-Granger,Mishawaka,IN,United States,collegescorecard.ed.gov
,,,,,Ross Medical Education Center-Niles,Niles,OH,United States,collegescorecard.ed.gov
,,,,,Ross Medical Education Center-Canton,Canton,MI,United States,collegescorecard.ed.gov
,,,,,Pima Medical Institute-Houston,Houston,TX,United States,collegescorecard.ed.gov
,,,,,Illinois Media School-Chicago Campus,Chicago,IL,United States,collegescorecard.ed.gov
,,,,,Miller-Motte College-STVT-San Antonio,San Antonio,TX,United States,collegescorecard.ed.gov
,,0.9045,,,Concorde Career College-Dallas,Dallas,TX,United States,collegescorecard.ed.gov
,,0.9005,,,Concorde Career Institute-Orlando,Orlando,FL,United States,collegescorecard.ed.gov
,,0.9518,,,Concorde Career College-San Antonio,San Antonio,TX,United States,collegescorecard.ed.gov
13365.0,13365.0,0.9097,,,Johnson & Wales University-Online,Providence,RI,United States,collegescorecard.ed.gov
1428.0,12498.0,,,,Moreno Valley College,Moreno Valley,CA,United States,collegescorecard.ed.gov
1428.0,12498.0,,,,Norco College,Norco,CA,United States,collegescorecard.ed.gov
16990.0,16990.0,,,,Dorsey College-Saginaw,Saginaw,MI,United States,collegescorecard.ed.gov
,,,,,Milan Institute of Cosmetology-El Paso,El Paso,TX,United States,collegescorecard.ed.gov
,,,,,Universal Technical Institute-Dallas Fort Worth,Irving,TX,United States,collegescorecard.ed.gov
8664.0,8664.0,,,,ICPR Junior College,Manati,PR,United States,collegescorecard.ed.gov
,,,,,Artistic Nails and Beauty Academy-Lakeland,Lakeland,FL,United States,collegescorecard.ed.gov
25927.0,25927.0,,,,Hawaii Medical College,Honolulu,HI,United States,collegescorecard.ed.gov
,,,,,Carolina College of Hair Design Inc,Asheville,NC,United States,collegescorecard.ed.gov
,,,,,Integrated Massage Therapy Services,Blackfoot,ID,United States,collegescorecard.ed.gov
,,,,,Miller-Motte College-Jacksonville,Jacksonville,NC,United States,collegescorecard.ed.gov
,,,,,Miller-Motte College-Augusta,Augusta,GA,United States,collegescorecard.ed.gov
,,,,,Aveda Institute-Portland,Portland,OR,United States,collegescorecard.ed.gov
20785.0,20785.0,0.9,,,Chamberlain University-Virginia,Vienna,VA,United States,collegescorecard.ed.gov
,,,,,Penrose Academy,Scottsdale,AZ,United States,collegescorecard.ed.gov
,,,,,Skin Institute,Saint Louis,MO,United States,collegescorecard.ed.gov
,,,,,Beauty Academy of South Florida,Hialeah Gardens,FL,United States,collegescorecard.ed.gov
,,,,,Ogle School Hair Skin Nails-North Dallas,Dallas,TX,United States,collegescorecard.ed.gov
,,,,,The Salon Professional Academy,Sherwood,AR,United States,collegescorecard.ed.gov
,,,,,The Salon Professional Academy-St Charles,St. Charles,MO,United States,collegescorecard.ed.gov
17926.0,17926.0,,,,Mildred Elley-New York Campus,New York,NY,United States,collegescorecard.ed.gov
7995.0,7995.0,,,,Crestpoint University,Phoenix,AZ,United States,collegescorecard.ed.gov
6906.0,6906.0,,,,Carolina College of Biblical Studies,Fayetteville,NC,United States,collegescorecard.ed.gov
,,,,,Northeast Technology Center,Pryor,OK,United States,collegescorecard.ed.gov
,,,,,Allstate Hairstyling & Barber College,Cleveland,OH,United States,collegescorecard.ed.gov
,,,,,Omega Graduate School,Dayton,TN,United States,collegescorecard.ed.gov
,,,,,Jung Tao School of Classical Chinese Medicine,Sugar Grove,NC,United States,collegescorecard.ed.gov
36920.0,36920.0,,,,New York Film Academy,Burbank,CA,United States,collegescorecard.ed.gov
,,,,,Bella Capelli Academy,Monroeville,PA,United States,collegescorecard.ed.gov
,,,,,Institute of Medical Careers,Pittsburgh,PA,United States,collegescorecard.ed.gov
,,,,,Flagler Technical College,Palm Coast,FL,United States,collegescorecard.ed.gov
,,,,,Galaxy Medical College,North Hollywood,CA,United States,collegescorecard.ed.gov
,,,,,American Medical Sciences Center,Glendale,CA,United States,collegescorecard.ed.gov
,,,,,Mandalyn Academy,American Fork,UT,United States,collegescorecard.ed.gov
13660.0,13660.0,,,,Jose Maria Vargas University,Pembroke Pines,FL,United States,collegescorecard.ed.gov
,,,,,D A Dorsey Technical College,Miami,FL,United States,collegescorecard.ed.gov
5000.0,5000.0,,,,Keweenaw Bay Ojibwa Community College,LAnse,MI,United States,collegescorecard.ed.gov
,,,,,Meridian Institute of Surgical Assisting,Nashville,TN,United States,collegescorecard.ed.gov
,,,,,Mauna Loa Helicopters,Kailua Kona,HI,United States,collegescorecard.ed.gov
,,,,,Acaydia School of Aesthetics,Provo,UT,United States,collegescorecard.ed.gov
,,,,,Holistic Massage Training Institute,Baltimore,MD,United States,collegescorecard.ed.gov
,,,,,Diamonds College,Sherman,TX,United States,collegescorecard.ed.gov
,,,,,Northern Virginia School of Therapeutic Massage,Falls Church,VA,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-St Louis,St. Louis,MO,United States,collegescorecard.ed.gov
,,,,,Advanced Training Institute,Las Vegas,NV,United States,collegescorecard.ed.gov
,,,,,Shepherds Theological Seminary,Cary,NC,United States,collegescorecard.ed.gov
,,,,,Taylor Andrews Academy of Hair Design-West Jordan,West Jordan,UT,United States,collegescorecard.ed.gov
,,,,,Santa Ana Beauty Academy,Santa Ana,CA,United States,collegescorecard.ed.gov
9105.0,9105.0,0.5269,,,Manna University,Fayetteville,NC,United States,collegescorecard.ed.gov
,,,,,Evolve Beauty Academy,Washington,MO,United States,collegescorecard.ed.gov
,,,,,Aveda Institute-New Mexico,Albuquerque,NM,United States,collegescorecard.ed.gov
,,,,,American Trade School,Saint Ann,MO,United States,collegescorecard.ed.gov
,,,,,Estelle Skin Care and Spa Institute,Skokie,IL,United States,collegescorecard.ed.gov
,,,,,Elite Cosmetology School,PALM DESERT,CA,United States,collegescorecard.ed.gov
,,,,,American Technical Institute,Bayamon,PR,United States,collegescorecard.ed.gov
,,,,,Aveda Institute-Boise,Boise,ID,United States,collegescorecard.ed.gov
,,,,,Pima Medical Institute-Aurora,Aurora,CO,United States,collegescorecard.ed.gov
,,,,,Capilo School of Hair Design,Augusta,ME,United States,collegescorecard.ed.gov
,,,,,Pure Aesthetics Natural Skincare School,Tucson,AZ,United States,collegescorecard.ed.gov
,,,,,Lindsey Institute of Cosmetology,Bowling Green,KY,United States,collegescorecard.ed.gov
,,,,,Invictus Career College,Dallas,TX,United States,collegescorecard.ed.gov
16398.0,16398.0,1.0,,14.0,Simmons College of Kentucky,Louisville,KY,United States,collegescorecard.ed.gov
,,,,,Atelier Esthetique Institute of Esthetics,New York,NY,United States,collegescorecard.ed.gov
,,,,,Advanced College of Cosmetology,Waupun,WI,United States,collegescorecard.ed.gov
15436.0,15436.0,,,,North American University,Stafford,TX,United States,collegescorecard.ed.gov
,,,,,Cinta Aveda Institute,San Francisco,CA,United States,collegescorecard.ed.gov
,,,,,Long Island Nail Skin & Hair Institute,Bethpage,NY,United States,collegescorecard.ed.gov
12460.0,12460.0,1.0,,,Keser Torah-Mayan Hatalmud,Lakewood,NJ,United States,collegescorecard.ed.gov
,,,,,Southern California Health Institute,North Hollywood,CA,United States,collegescorecard.ed.gov
,,,,,Best Care College,East Orange,NJ,United States,collegescorecard.ed.gov
,,,,,First Class Cosmetology School,Beloit,WI,United States,collegescorecard.ed.gov
13778.0,13778.0,,,,Millennia Atlantic University,Doral,FL,United States,collegescorecard.ed.gov
,,,,,Abcott Institute,Southfield,MI,United States,collegescorecard.ed.gov
,,,,,The Salon Professional Academy-Kenosha,Kenosha,WI,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Indianapolis,Indianapolis,IN,United States,collegescorecard.ed.gov
,,,,,Taylor Andrews Academy-St George,St. George,UT,United States,collegescorecard.ed.gov
,,,,,Protege Academy,East Lansing,MI,United States,collegescorecard.ed.gov
,,,,,Northeast Technical Institute,Scarborough,ME,United States,collegescorecard.ed.gov
,,,,,Elite School of Cosmetology,Norwalk,OH,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Las Vegas,Las Vegas,NV,United States,collegescorecard.ed.gov
,,,,,Summit Salon Academy-Kokomo,Kokomo,IN,United States,collegescorecard.ed.gov
,,,,,Florida Academy,Fort Myers,FL,United States,collegescorecard.ed.gov
,,,,,Institute for Doctoral Studies in the Visual Arts,Portland,ME,United States,collegescorecard.ed.gov
,,,,,State Career College,Gurnee,IL,United States,collegescorecard.ed.gov
,,,,,Academy for Salon Professionals,Northridge,CA,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Spokane,Spokane Valley,WA,United States,collegescorecard.ed.gov
,,,,,International College of Beauty Arts & Sciences,Los Angeles,CA,United States,collegescorecard.ed.gov
30265.0,30265.0,0.7963,1130.0,22.0,John Paul the Great Catholic University,Escondido,CA,United States,collegescorecard.ed.gov
18130.0,40798.0,0.8833,1073.0,19.0,University of Connecticut-Hartford Campus,Hartford,CT,United States,collegescorecard.ed.gov
35880.0,35880.0,0.7815,972.0,19.0,Ottawa University-Surprise,Surprise,AZ,United States,collegescorecard.ed.gov
19975.0,19975.0,1.0,,,Chamberlain University-Missouri,St. Louis,MO,United States,collegescorecard.ed.gov
20380.0,20380.0,0.8387,,,Chamberlain University-Texas,Houston,TX,United States,collegescorecard.ed.gov
,,,,,Continental School of Beauty Culture-Mattydale,Mattydale,NY,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Columbia,West Columbia,SC,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Charleston,North Charleston,SC,United States,collegescorecard.ed.gov
,,,,,Kenneth Shuler School of Cosmetology-Greenville,Greenville,SC,United States,collegescorecard.ed.gov
,,,,,Northwest College-Eugene,Springfield,OR,United States,collegescorecard.ed.gov
,,,,,Northwest College-Tualatin,Tualatin,OR,United States,collegescorecard.ed.gov
,,,,,CET-Soledad,Soledad,CA,United States,collegescorecard.ed.gov
,,,,,UEI College-Oceanside,Oceanside,CA,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-New Orleans,Metairie,LA,United States,collegescorecard.ed.gov
,,,,,UEI College-Garden Grove,Garden Grove,CA,United States,collegescorecard.ed.gov
,,,,,New England Tractor Trailer Training School of Massachusetts,North Andover,MA,United States,collegescorecard.ed.gov
7630.0,7630.0,,,,Dewey University-Manati,Manati,PR,United States,collegescorecard.ed.gov
,,,,,Allen School-Phoenix,Phoenix,AZ,United States,collegescorecard.ed.gov
,,,,,Oklahoma Technical College,Tulsa,OK,United States,collegescorecard.ed.gov
,,,,,Unitech Training Academy-Alexandria,Alexandria,LA,United States,collegescorecard.ed.gov
,,,,,UEI College-Riverside,Riverside,CA,United States,collegescorecard.ed.gov
,,,,,WellSpring School of Allied Health-Lawrence,Lawrence,KS,United States,collegescorecard.ed.gov
,,,,,Manuel and Theresa's School of Hair Design-Victoria,Victoria,TX,United States,collegescorecard.ed.gov
,,,,,Tricoci University of Beauty Culture-Chicago NE,Chicago,IL,United States,collegescorecard.ed.gov
12360.0,12360.0,,,,Los Angeles Pacific University,Glendora,CA,United States,collegescorecard.ed.gov
,,,,,Avalon Institute-Phoenix,Phoenix,AZ,United States,collegescorecard.ed.gov
,,,,,Avalon Institute-Layton,Layton,UT,United States,collegescorecard.ed.gov
,,,,,Aveda Institute-Des Moines,West Des Moines,IA,United States,collegescorecard.ed.gov
,,,,,Fortis Institute-Lawrenceville,Lawrenceville,NJ,United States,collegescorecard.ed.gov
,,,,,Relay Graduate School of Education,New York,NY,United States,collegescorecard.ed.gov
,,,,,Miller-Motte College-Macon,Macon,GA,United States,collegescorecard.ed.gov
18145.0,18145.0,,,,South University-Savannah Online,Savannah,GA,United States,collegescorecard.ed.gov
,,,,,San Joaquin Valley College-Temecula,Temecula,CA,United States,collegescorecard.ed.gov
13560.0,13560.0,0.2857,,,Whitworth University-Adult Degree Programs,Spokane,WA,United States,collegescorecard.ed.gov
,,,,,The Colleges of Law at Santa Barbara,Santa Barbara,CA,United States,collegescorecard.ed.gov
,,,,,Springfield College-Regional Online and Continuing Education,Springfield,MA,United States,collegescorecard.ed.gov
,,,,,Marian Health Careers Center-Van Nuys Campus,Van Nuys,CA,United States,collegescorecard.ed.gov
,,,,,Milan Institute-Las Vegas,Las Vegas,NV,United States,collegescorecard.ed.gov
10080.0,10080.0,,,,Catholic International University,Charles Town,WV,United States,collegescorecard.ed.gov
,,,,,New York School of Esthetics & Day Spa,white plains,NY,United States,collegescorecard.ed.gov
13620.0,13620.0,1.0,,,Finger Lakes Health College of Nursing & Health Sciences,Geneva,NY,United States,collegescorecard.ed.gov
,,,,,ASI Career Institute,Turnersville,NJ,United States,collegescorecard.ed.gov
,,,,,Christine Valmy International School of Esthetics & Cosmetology,Wayne,NJ,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Arlington,Arlington,TX,United States,collegescorecard.ed.gov
,,,,,Rocky Mountain University of Health Professions,Provo,UT,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Fort Myers,Fort Myers,FL,United States,collegescorecard.ed.gov
,,,,,Paul Mitchell the School-Raleigh,Raleigh,NC,United States,collegescorecard.ed.gov
5194.0,8074.0,,,,CUNY Stella and Charles Guttman Community College,New York,NY,United States,collegescorecard.ed.gov
,,,,,Lil Lou's Beauty and Barber College,Gary,IN,United States,collegescorecard.ed.gov
15750.0,15750.0,1.0,,,Criswell College,Dallas,TX,United States,collegescorecard.ed.gov
,,,,,Reflections Academy of Beauty,Decatur,IL,United States,collegescorecard.ed.gov
,,,,,UCAS University of Cosmetology Arts & Sciences-La Joya,La Joya,TX,United States,collegescorecard.ed.gov
,,1.0,,,Annenberg School of Nursing,Reseda,CA,United States,collegescorecard.ed.gov
,,,,,American Medical Academy,Miami,FL,United States,collegescorecard.ed.gov
,,,,,Tooele Technical College,Tooele,UT,United States,collegescorecard.ed.gov
20515.0,20515.0,0.9143,,,Chamberlain University-Georgia,Sandy Springs,GA,United States,collegescorecard.ed.gov
19975.0,19975.0,1.0,,,Chamberlain University-Indiana,Indianapolis,IN,United States,collegescorecard.ed.gov
7400.0,7400.0,,,,Sessions College,Tempe,AZ,United States,collegescorecard.ed.gov
,,,,,Tulsa Welding School-Jacksonville,Jacksonville,FL,United States,collegescorecard.ed.gov
,,,,,Empire Beauty School-Virginia Beach,Virginia Beach,VA,United States,collegescorecard.ed.gov
